utt1,utt2,score,label,clean_utt1,clean_utt2
/Users/abc/Documents/study/dga/data/train-clean-100/5789/57158/5789-57158-0031.flac,/Users/abc/Documents/study/dga/data/train-clean-100/5789/57195/5789-57195-0001.flac,0.7101128101348877,1,5789,5789
/Users/abc/Documents/study/dga/data/train-clean-100/7635/105409/7635-105409-0021.flac,/Users/abc/Documents/study/dga/data/train-clean-100/7635/105661/7635-105661-0022.flac,0.875737190246582,1,7635,7635
/Users/abc/Documents/study/dga/data/train-clean-100/3807/4923/3807-4923-0004.flac,/Users/abc/Documents/study/dga/data/train-clean-100/1263/141777/1263-141777-0012.flac,0.023161940276622772,0,3807,1263
/Users/abc/Documents/study/dga/data/train-clean-100/445/123860/445-123860-0024.flac,/Users/abc/Documents/study/dga/data/train-clean-100/211/122425/211-122425-0080.flac,0.06775897741317749,0,445,211
/Users/abc/Documents/study/dga/data/train-clean-100/1034/121119/1034-121119-0037.flac,/Users/abc/Documents/study/dga/data/train-clean-100/7067/76047/7067-76047-0043.flac,0.14252856373786926,0,1034,7067
/Users/abc/Documents/study/dga/data/train-clean-100/233/134440/233-134440-0011.flac,/Users/abc/Documents/study/dga/data/train-clean-100/233/155990/233-155990-0032.flac,0.6557057499885559,1,233,233
/Users/abc/Documents/study/dga/data/train-clean-100/3664/11714/3664-11714-0030.flac,/Users/abc/Documents/study/dga/data/train-clean-100/8630/305213/8630-305213-0054.flac,-0.03785396367311478,0,3664,8630
/Users/abc/Documents/study/dga/data/train-clean-100/6147/34605/6147-34605-0023.flac,/Users/abc/Documents/study/dga/data/train-clean-100/6147/34607/6147-34607-0017.flac,0.7731229662895203,1,6147,6147
/Users/abc/Documents/study/dga/data/train-clean-100/89/219/89-219-0001.flac,/Users/abc/Documents/study/dga/data/train-clean-100/89/219/89-219-0022.flac,0.7151895761489868,1,89,89
/Users/abc/Documents/study/dga/data/train-clean-100/696/93314/696-93314-0020.flac,/Users/abc/Documents/study/dga/data/train-clean-100/5750/100289/5750-100289-0066.flac,0.022907139733433723,0,696,5750
/Users/abc/Documents/study/dga/data/train-clean-100/4680/16042/4680-16042-0022.flac,/Users/abc/Documents/study/dga/data/train-clean-100/5463/39174/5463-39174-0003.flac,0.058204296976327896,0,4680,5463
/Users/abc/Documents/study/dga/data/train-clean-100/5456/24741/5456-24741-0008.flac,/Users/abc/Documents/study/dga/data/train-clean-100/5688/15787/5688-15787-0030.flac,0.06224823743104935,0,5456,5688
/Users/abc/Documents/study/dga/data/train-clean-100/163/122947/163-122947-0030.flac,/Users/abc/Documents/study/dga/data/train-clean-100/163/122947/163-122947-0076.flac,0.8093406558036804,1,163,163
/Users/abc/Documents/study/dga/data/train-clean-100/6181/216552/6181-216552-0053.flac,/Users/abc/Documents/study/dga/data/train-clean-100/6181/216552/6181-216552-0057.flac,0.8094780445098877,1,6181,6181
/Users/abc/Documents/study/dga/data/train-clean-100/5022/29411/5022-29411-0025.flac,/Users/abc/Documents/study/dga/data/train-clean-100/8123/275193/8123-275193-0023.flac,-0.06254318356513977,0,5022,8123
/Users/abc/Documents/study/dga/data/train-clean-100/7178/34644/7178-34644-0029.flac,/Users/abc/Documents/study/dga/data/train-clean-100/7178/34645/7178-34645-0009.flac,0.8148398399353027,1,7178,7178
/Users/abc/Documents/study/dga/data/train-clean-100/229/130880/229-130880-0042.flac,/Users/abc/Documents/study/dga/data/train-clean-100/229/130880/229-130880-0055.flac,0.7601367235183716,1,229,229
/Users/abc/Documents/study/dga/data/train-clean-100/8770/295465/8770-295465-0036.flac,/Users/abc/Documents/study/dga/data/train-clean-100/8312/279790/8312-279790-0006.flac,0.06932027637958527,0,8770,8312
/Users/abc/Documents/study/dga/data/train-clean-100/3723/171115/3723-171115-0032.flac,/Users/abc/Documents/study/dga/data/train-clean-100/3723/171631/3723-171631-0022.flac,0.7236247658729553,1,3723,3723
/Users/abc/Documents/study/dga/data/train-clean-100/5022/29405/5022-29405-0004.flac,/Users/abc/Documents/study/dga/data/train-clean-100/1116/132851/1116-132851-0010.flac,0.09994077682495117,0,5022,1116
/Users/abc/Documents/study/dga/data/train-clean-100/8108/274318/8108-274318-0011.flac,/Users/abc/Documents/study/dga/data/train-clean-100/1723/141149/1723-141149-0098.flac,0.11474822461605072,0,8108,1723
/Users/abc/Documents/study/dga/data/train-clean-100/302/123523/302-123523-0027.flac,/Users/abc/Documents/study/dga/data/train-clean-100/446/123502/446-123502-0010.flac,0.03763207793235779,0,302,446
/Users/abc/Documents/study/dga/data/train-clean-100/7312/92432/7312-92432-0005.flac,/Users/abc/Documents/study/dga/data/train-clean-100/4898/28461/4898-28461-0010.flac,0.37818652391433716,0,7312,4898
/Users/abc/Documents/study/dga/data/train-clean-100/1963/142776/1963-142776-0010.flac,/Users/abc/Documents/study/dga/data/train-clean-100/5104/33407/5104-33407-0013.flac,0.1778768002986908,0,1963,5104
/Users/abc/Documents/study/dga/data/train-clean-100/7780/274562/7780-274562-0095.flac,/Users/abc/Documents/study/dga/data/train-clean-100/322/124147/322-124147-0066.flac,0.06142215430736542,0,7780,322
/Users/abc/Documents/study/dga/data/train-clean-100/1970/26100/1970-26100-0002.flac,/Users/abc/Documents/study/dga/data/train-clean-100/7859/102519/7859-102519-0026.flac,0.3286353349685669,0,1970,7859
/Users/abc/Documents/study/dga/data/train-clean-100/248/130644/248-130644-0017.flac,/Users/abc/Documents/study/dga/data/train-clean-100/1263/141777/1263-141777-0003.flac,0.11203454434871674,0,248,1263
/Users/abc/Documents/study/dga/data/train-clean-100/3607/135982/3607-135982-0050.flac,/Users/abc/Documents/study/dga/data/train-clean-100/3607/29116/3607-29116-0013.flac,0.666791558265686,1,3607,3607
/Users/abc/Documents/study/dga/data/train-clean-100/4214/7146/4214-7146-0033.flac,/Users/abc/Documents/study/dga/data/train-clean-100/1246/124550/1246-124550-0008.flac,0.14974290132522583,0,4214,1246
/Users/abc/Documents/study/dga/data/train-clean-100/5678/43302/5678-43302-0025.flac,/Users/abc/Documents/study/dga/data/train-clean-100/7178/34644/7178-34644-0029.flac,0.10061448812484741,0,5678,7178
/Users/abc/Documents/study/dga/data/train-clean-100/6531/61334/6531-61334-0090.flac,/Users/abc/Documents/study/dga/data/train-clean-100/4680/16026/4680-16026-0008.flac,0.16610953211784363,0,6531,4680
/Users/abc/Documents/study/dga/data/train-clean-100/8226/274369/8226-274369-0040.flac,/Users/abc/Documents/study/dga/data/train-clean-100/40/222/40-222-0014.flac,0.026917237788438797,0,8226,40
/Users/abc/Documents/study/dga/data/train-clean-100/6531/61334/6531-61334-0000.flac,/Users/abc/Documents/study/dga/data/train-clean-100/6531/61334/6531-61334-0063.flac,0.6959179639816284,1,6531,6531
/Users/abc/Documents/study/dga/data/train-clean-100/2289/152258/2289-152258-0031.flac,/Users/abc/Documents/study/dga/data/train-clean-100/481/123720/481-123720-0074.flac,0.26315242052078247,0,2289,481
/Users/abc/Documents/study/dga/data/train-clean-100/405/130894/405-130894-0022.flac,/Users/abc/Documents/study/dga/data/train-clean-100/3374/298026/3374-298026-0020.flac,0.053981341421604156,0,405,3374
/Users/abc/Documents/study/dga/data/train-clean-100/4014/186175/4014-186175-0009.flac,/Users/abc/Documents/study/dga/data/train-clean-100/4014/186183/4014-186183-0023.flac,0.7831182479858398,1,4014,4014
/Users/abc/Documents/study/dga/data/train-clean-100/1867/154075/1867-154075-0023.flac,/Users/abc/Documents/study/dga/data/train-clean-100/1867/154075/1867-154075-0041.flac,0.881803035736084,1,1867,1867
/Users/abc/Documents/study/dga/data/train-clean-100/125/121124/125-121124-0069.flac,/Users/abc/Documents/study/dga/data/train-clean-100/125/121342/125-121342-0045.flac,0.7470657825469971,1,125,125
/Users/abc/Documents/study/dga/data/train-clean-100/7264/92314/7264-92314-0009.flac,/Users/abc/Documents/study/dga/data/train-clean-100/7264/92316/7264-92316-0019.flac,0.8512911796569824,1,7264,7264
/Users/abc/Documents/study/dga/data/train-clean-100/6385/220959/6385-220959-0015.flac,/Users/abc/Documents/study/dga/data/train-clean-100/7302/86814/7302-86814-0015.flac,0.2056138962507248,0,6385,7302
/Users/abc/Documents/study/dga/data/train-clean-100/3807/4923/3807-4923-0023.flac,/Users/abc/Documents/study/dga/data/train-clean-100/7794/295947/7794-295947-0034.flac,0.0796361044049263,0,3807,7794
/Users/abc/Documents/study/dga/data/train-clean-100/5678/43302/5678-43302-0008.flac,/Users/abc/Documents/study/dga/data/train-clean-100/5678/43303/5678-43303-0029.flac,0.8567590117454529,1,5678,5678
/Users/abc/Documents/study/dga/data/train-clean-100/2182/181173/2182-181173-0029.flac,/Users/abc/Documents/study/dga/data/train-clean-100/8419/293469/8419-293469-0000.flac,-0.00548148900270462,0,2182,8419
/Users/abc/Documents/study/dga/data/train-clean-100/8629/261140/8629-261140-0004.flac,/Users/abc/Documents/study/dga/data/train-clean-100/8629/261140/8629-261140-0040.flac,0.6027644872665405,1,8629,8629
/Users/abc/Documents/study/dga/data/train-clean-100/4195/17507/4195-17507-0048.flac,/Users/abc/Documents/study/dga/data/train-clean-100/4195/186238/4195-186238-0015.flac,0.73171466588974,1,4195,4195
/Users/abc/Documents/study/dga/data/train-clean-100/2952/407/2952-407-0001.flac,/Users/abc/Documents/study/dga/data/train-clean-100/6563/285357/6563-285357-0030.flac,0.10565847903490067,0,2952,6563
/Users/abc/Documents/study/dga/data/train-clean-100/7059/77900/7059-77900-0025.flac,/Users/abc/Documents/study/dga/data/train-clean-100/6147/34607/6147-34607-0003.flac,0.279654860496521,0,7059,6147
/Users/abc/Documents/study/dga/data/train-clean-100/1183/133256/1183-133256-0004.flac,/Users/abc/Documents/study/dga/data/train-clean-100/1334/135589/1334-135589-0051.flac,0.1462361365556717,0,1183,1334
/Users/abc/Documents/study/dga/data/train-clean-100/7367/86737/7367-86737-0066.flac,/Users/abc/Documents/study/dga/data/train-clean-100/831/130746/831-130746-0049.flac,0.20886118710041046,0,7367,831
/Users/abc/Documents/study/dga/data/train-clean-100/2893/139310/2893-139310-0024.flac,/Users/abc/Documents/study/dga/data/train-clean-100/1737/142396/1737-142396-0019.flac,0.16346417367458344,0,2893,1737
/Users/abc/Documents/study/dga/data/train-clean-100/5393/19219/5393-19219-0044.flac,/Users/abc/Documents/study/dga/data/train-clean-100/1447/17506/1447-17506-0000.flac,0.058726780116558075,0,5393,1447
/Users/abc/Documents/study/dga/data/train-clean-100/1624/168623/1624-168623-0045.flac,/Users/abc/Documents/study/dga/data/train-clean-100/201/122255/201-122255-0009.flac,0.011306610889732838,0,1624,201
/Users/abc/Documents/study/dga/data/train-clean-100/911/128684/911-128684-0009.flac,/Users/abc/Documents/study/dga/data/train-clean-100/8088/284756/8088-284756-0023.flac,0.13328911364078522,0,911,8088
/Users/abc/Documents/study/dga/data/train-clean-100/2136/5143/2136-5143-0023.flac,/Users/abc/Documents/study/dga/data/train-clean-100/2136/5147/2136-5147-0005.flac,0.5530881881713867,1,2136,2136
/Users/abc/Documents/study/dga/data/train-clean-100/3947/13262/3947-13262-0009.flac,/Users/abc/Documents/study/dga/data/train-clean-100/3947/13262/3947-13262-0030.flac,0.9397597312927246,1,3947,3947
/Users/abc/Documents/study/dga/data/train-clean-100/6925/80680/6925-80680-0020.flac,/Users/abc/Documents/study/dga/data/train-clean-100/2952/410/2952-410-0023.flac,0.199133962392807,0,6925,2952
/Users/abc/Documents/study/dga/data/train-clean-100/3242/67153/3242-67153-0029.flac,/Users/abc/Documents/study/dga/data/train-clean-100/3857/182315/3857-182315-0001.flac,0.07558207213878632,0,3242,3857
/Users/abc/Documents/study/dga/data/train-clean-100/5703/47198/5703-47198-0049.flac,/Users/abc/Documents/study/dga/data/train-clean-100/5703/47212/5703-47212-0021.flac,0.778399646282196,1,5703,5703
/Users/abc/Documents/study/dga/data/train-clean-100/8014/112602/8014-112602-0007.flac,/Users/abc/Documents/study/dga/data/train-clean-100/4267/78186/4267-78186-0023.flac,0.05104617401957512,0,8014,4267
/Users/abc/Documents/study/dga/data/train-clean-100/6454/107462/6454-107462-0033.flac,/Users/abc/Documents/study/dga/data/train-clean-100/6454/120342/6454-120342-0014.flac,0.7568672895431519,1,6454,6454
/Users/abc/Documents/study/dga/data/train-clean-100/5463/39174/5463-39174-0038.flac,/Users/abc/Documents/study/dga/data/train-clean-100/3879/173592/3879-173592-0007.flac,0.16417156159877777,0,5463,3879
/Users/abc/Documents/study/dga/data/train-clean-100/1743/142912/1743-142912-0016.flac,/Users/abc/Documents/study/dga/data/train-clean-100/8609/262281/8609-262281-0011.flac,0.035393863916397095,0,1743,8609
/Users/abc/Documents/study/dga/data/train-clean-100/8609/283227/8609-283227-0059.flac,/Users/abc/Documents/study/dga/data/train-clean-100/8609/283227/8609-283227-0060.flac,0.847610354423523,1,8609,8609
/Users/abc/Documents/study/dga/data/train-clean-100/328/129766/328-129766-0020.flac,/Users/abc/Documents/study/dga/data/train-clean-100/3947/13260/3947-13260-0013.flac,0.0229269340634346,0,328,3947
/Users/abc/Documents/study/dga/data/train-clean-100/4214/7146/4214-7146-0049.flac,/Users/abc/Documents/study/dga/data/train-clean-100/4214/7146/4214-7146-0066.flac,0.832499086856842,1,4214,4214
/Users/abc/Documents/study/dga/data/train-clean-100/3436/172162/3436-172162-0019.flac,/Users/abc/Documents/study/dga/data/train-clean-100/3436/172171/3436-172171-0046.flac,0.8441687822341919,1,3436,3436
/Users/abc/Documents/study/dga/data/train-clean-100/2989/138028/2989-138028-0073.flac,/Users/abc/Documents/study/dga/data/train-clean-100/2989/138028/2989-138028-0074.flac,0.8486597537994385,1,2989,2989
/Users/abc/Documents/study/dga/data/train-clean-100/4640/19187/4640-19187-0031.flac,/Users/abc/Documents/study/dga/data/train-clean-100/4640/19188/4640-19188-0033.flac,0.6725769639015198,1,4640,4640
/Users/abc/Documents/study/dga/data/train-clean-100/4406/16882/4406-16882-0048.flac,/Users/abc/Documents/study/dga/data/train-clean-100/4406/16883/4406-16883-0027.flac,0.8681732416152954,1,4406,4406
/Users/abc/Documents/study/dga/data/train-clean-100/1624/142933/1624-142933-0036.flac,/Users/abc/Documents/study/dga/data/train-clean-100/3240/131231/3240-131231-0032.flac,0.11090906709432602,0,1624,3240
/Users/abc/Documents/study/dga/data/train-clean-100/2843/152918/2843-152918-0012.flac,/Users/abc/Documents/study/dga/data/train-clean-100/2514/149482/2514-149482-0053.flac,0.22045916318893433,0,2843,2514
/Users/abc/Documents/study/dga/data/train-clean-100/8419/286667/8419-286667-0017.flac,/Users/abc/Documents/study/dga/data/train-clean-100/7078/271888/7078-271888-0077.flac,0.16304409503936768,0,8419,7078
/Users/abc/Documents/study/dga/data/train-clean-100/2002/139469/2002-139469-0001.flac,/Users/abc/Documents/study/dga/data/train-clean-100/412/126975/412-126975-0000.flac,0.19270919263362885,0,2002,412
/Users/abc/Documents/study/dga/data/train-clean-100/322/124146/322-124146-0023.flac,/Users/abc/Documents/study/dga/data/train-clean-100/322/124147/322-124147-0067.flac,0.4637208878993988,1,322,322
/Users/abc/Documents/study/dga/data/train-clean-100/441/128982/441-128982-0013.flac,/Users/abc/Documents/study/dga/data/train-clean-100/19/198/19-198-0023.flac,-0.031336091458797455,0,441,19
/Users/abc/Documents/study/dga/data/train-clean-100/696/92939/696-92939-0018.flac,/Users/abc/Documents/study/dga/data/train-clean-100/696/93314/696-93314-0058.flac,0.8329963684082031,1,696,696
/Users/abc/Documents/study/dga/data/train-clean-100/2989/138035/2989-138035-0016.flac,/Users/abc/Documents/study/dga/data/train-clean-100/7312/92432/7312-92432-0000.flac,-0.030366912484169006,0,2989,7312
/Users/abc/Documents/study/dga/data/train-clean-100/1455/138263/1455-138263-0029.flac,/Users/abc/Documents/study/dga/data/train-clean-100/6000/55211/6000-55211-0004.flac,0.021404802799224854,0,1455,6000
/Users/abc/Documents/study/dga/data/train-clean-100/8324/286682/8324-286682-0018.flac,/Users/abc/Documents/study/dga/data/train-clean-100/8324/286682/8324-286682-0047.flac,0.85105961561203,1,8324,8324
/Users/abc/Documents/study/dga/data/train-clean-100/7794/295947/7794-295947-0044.flac,/Users/abc/Documents/study/dga/data/train-clean-100/7794/295948/7794-295948-0018.flac,0.8705604076385498,1,7794,7794
/Users/abc/Documents/study/dga/data/train-clean-100/3440/171009/3440-171009-0004.flac,/Users/abc/Documents/study/dga/data/train-clean-100/7148/82991/7148-82991-0002.flac,0.019881190732121468,0,3440,7148
/Users/abc/Documents/study/dga/data/train-clean-100/4898/28461/4898-28461-0026.flac,/Users/abc/Documents/study/dga/data/train-clean-100/3486/166424/3486-166424-0073.flac,0.17568370699882507,0,4898,3486
/Users/abc/Documents/study/dga/data/train-clean-100/1235/135883/1235-135883-0013.flac,/Users/abc/Documents/study/dga/data/train-clean-100/1355/39947/1355-39947-0012.flac,0.08626578003168106,0,1235,1355
/Users/abc/Documents/study/dga/data/train-clean-100/374/180298/374-180298-0019.flac,/Users/abc/Documents/study/dga/data/train-clean-100/5561/41616/5561-41616-0010.flac,0.06005026027560234,0,374,5561
/Users/abc/Documents/study/dga/data/train-clean-100/1447/130550/1447-130550-0024.flac,/Users/abc/Documents/study/dga/data/train-clean-100/1040/133433/1040-133433-0075.flac,0.006066836416721344,0,1447,1040
/Users/abc/Documents/study/dga/data/train-clean-100/1334/135589/1334-135589-0082.flac,/Users/abc/Documents/study/dga/data/train-clean-100/8014/112602/8014-112602-0024.flac,0.05263208597898483,0,1334,8014
/Users/abc/Documents/study/dga/data/train-clean-100/6147/34605/6147-34605-0024.flac,/Users/abc/Documents/study/dga/data/train-clean-100/6147/34606/6147-34606-0016.flac,0.5881991386413574,1,6147,6147
/Users/abc/Documents/study/dga/data/train-clean-100/441/128988/441-128988-0035.flac,/Users/abc/Documents/study/dga/data/train-clean-100/8975/270782/8975-270782-0104.flac,0.10747464001178741,0,441,8975
/Users/abc/Documents/study/dga/data/train-clean-100/328/129766/328-129766-0043.flac,/Users/abc/Documents/study/dga/data/train-clean-100/8770/295462/8770-295462-0026.flac,-0.10413496196269989,0,328,8770
/Users/abc/Documents/study/dga/data/train-clean-100/4441/76262/4441-76262-0016.flac,/Users/abc/Documents/study/dga/data/train-clean-100/6209/34600/6209-34600-0017.flac,0.10741797834634781,0,4441,6209
/Users/abc/Documents/study/dga/data/train-clean-100/229/130880/229-130880-0024.flac,/Users/abc/Documents/study/dga/data/train-clean-100/19/227/19-227-0022.flac,0.09464745968580246,0,229,19
/Users/abc/Documents/study/dga/data/train-clean-100/8098/278252/8098-278252-0007.flac,/Users/abc/Documents/study/dga/data/train-clean-100/3259/158083/3259-158083-0106.flac,-0.020777683705091476,0,8098,3259
/Users/abc/Documents/study/dga/data/train-clean-100/302/123516/302-123516-0013.flac,/Users/abc/Documents/study/dga/data/train-clean-100/8123/275216/8123-275216-0005.flac,0.24945923686027527,0,302,8123
/Users/abc/Documents/study/dga/data/train-clean-100/198/126831/198-126831-0004.flac,/Users/abc/Documents/study/dga/data/train-clean-100/8238/274553/8238-274553-0009.flac,0.29490095376968384,0,198,8238
/Users/abc/Documents/study/dga/data/train-clean-100/8797/294123/8797-294123-0036.flac,/Users/abc/Documents/study/dga/data/train-clean-100/2002/139469/2002-139469-0105.flac,0.32059726119041443,0,8797,2002
/Users/abc/Documents/study/dga/data/train-clean-100/1034/121119/1034-121119-0056.flac,/Users/abc/Documents/study/dga/data/train-clean-100/5514/19192/5514-19192-0048.flac,0.09720492362976074,0,1034,5514
/Users/abc/Documents/study/dga/data/train-clean-100/7067/76048/7067-76048-0007.flac,/Users/abc/Documents/study/dga/data/train-clean-100/7067/76048/7067-76048-0037.flac,0.8819990158081055,1,7067,7067
/Users/abc/Documents/study/dga/data/train-clean-100/6476/96661/6476-96661-0020.flac,/Users/abc/Documents/study/dga/data/train-clean-100/5514/19192/5514-19192-0033.flac,0.29890090227127075,0,6476,5514
/Users/abc/Documents/study/dga/data/train-clean-100/8419/286667/8419-286667-0000.flac,/Users/abc/Documents/study/dga/data/train-clean-100/6563/63821/6563-63821-0023.flac,0.13201020658016205,0,8419,6563
/Users/abc/Documents/study/dga/data/train-clean-100/7367/86737/7367-86737-0014.flac,/Users/abc/Documents/study/dga/data/train-clean-100/7367/86737/7367-86737-0070.flac,0.7253274917602539,1,7367,7367
/Users/abc/Documents/study/dga/data/train-clean-100/8975/270782/8975-270782-0015.flac,/Users/abc/Documents/study/dga/data/train-clean-100/8975/270782/8975-270782-0082.flac,0.7996116280555725,1,8975,8975
/Users/abc/Documents/study/dga/data/train-clean-100/3440/171006/3440-171006-0007.flac,/Users/abc/Documents/study/dga/data/train-clean-100/3440/171009/3440-171009-0013.flac,0.7154593467712402,1,3440,3440
/Users/abc/Documents/study/dga/data/train-clean-100/2836/5354/2836-5354-0028.flac,/Users/abc/Documents/study/dga/data/train-clean-100/2764/36617/2764-36617-0023.flac,0.10285758972167969,0,2836,2764
/Users/abc/Documents/study/dga/data/train-clean-100/4014/186175/4014-186175-0024.flac,/Users/abc/Documents/study/dga/data/train-clean-100/3830/12531/3830-12531-0012.flac,0.04296424612402916,0,4014,3830
/Users/abc/Documents/study/dga/data/train-clean-100/26/495/26-495-0010.flac,/Users/abc/Documents/study/dga/data/train-clean-100/1723/141149/1723-141149-0028.flac,-0.04789236932992935,0,26,1723
/Users/abc/Documents/study/dga/data/train-clean-100/311/124404/311-124404-0066.flac,/Users/abc/Documents/study/dga/data/train-clean-100/311/124404/311-124404-0101.flac,0.882344126701355,1,311,311
/Users/abc/Documents/study/dga/data/train-clean-100/8609/283227/8609-283227-0007.flac,/Users/abc/Documents/study/dga/data/train-clean-100/625/132112/625-132112-0035.flac,-0.0007653571665287018,0,8609,625
/Users/abc/Documents/study/dga/data/train-clean-100/248/130697/248-130697-0022.flac,/Users/abc/Documents/study/dga/data/train-clean-100/2911/15084/2911-15084-0010.flac,0.140113964676857,0,248,2911
/Users/abc/Documents/study/dga/data/train-clean-100/7148/82991/7148-82991-0010.flac,/Users/abc/Documents/study/dga/data/train-clean-100/248/130652/248-130652-0034.flac,0.06495870649814606,0,7148,248
/Users/abc/Documents/study/dga/data/train-clean-100/8324/286683/8324-286683-0012.flac,/Users/abc/Documents/study/dga/data/train-clean-100/289/121665/289-121665-0015.flac,-0.03319980576634407,0,8324,289
/Users/abc/Documents/study/dga/data/train-clean-100/1355/39947/1355-39947-0004.flac,/Users/abc/Documents/study/dga/data/train-clean-100/3526/175658/3526-175658-0001.flac,0.11164448410272598,0,1355,3526
/Users/abc/Documents/study/dga/data/train-clean-100/1246/124548/1246-124548-0019.flac,/Users/abc/Documents/study/dga/data/train-clean-100/8797/294123/8797-294123-0004.flac,0.025865716859698296,0,1246,8797
/Users/abc/Documents/study/dga/data/train-clean-100/2989/138035/2989-138035-0021.flac,/Users/abc/Documents/study/dga/data/train-clean-100/2989/138035/2989-138035-0025.flac,0.9077624082565308,1,2989,2989
/Users/abc/Documents/study/dga/data/train-clean-100/7505/258958/7505-258958-0014.flac,/Users/abc/Documents/study/dga/data/train-clean-100/1926/147979/1926-147979-0037.flac,0.12371660768985748,0,7505,1926
/Users/abc/Documents/study/dga/data/train-clean-100/6272/70171/6272-70171-0028.flac,/Users/abc/Documents/study/dga/data/train-clean-100/1081/125237/1081-125237-0073.flac,0.0623810775578022,0,6272,1081
/Users/abc/Documents/study/dga/data/train-clean-100/1034/121119/1034-121119-0024.flac,/Users/abc/Documents/study/dga/data/train-clean-100/198/209/198-209-0026.flac,0.007398364134132862,0,1034,198
/Users/abc/Documents/study/dga/data/train-clean-100/3235/28452/3235-28452-0026.flac,/Users/abc/Documents/study/dga/data/train-clean-100/4340/15220/4340-15220-0066.flac,0.0849597305059433,0,3235,4340
/Users/abc/Documents/study/dga/data/train-clean-100/6078/54013/6078-54013-0034.flac,/Users/abc/Documents/study/dga/data/train-clean-100/2159/179154/2159-179154-0035.flac,0.11407996714115143,0,6078,2159
/Users/abc/Documents/study/dga/data/train-clean-100/1263/139804/1263-139804-0021.flac,/Users/abc/Documents/study/dga/data/train-clean-100/6836/76549/6836-76549-0005.flac,0.035678431391716,0,1263,6836
/Users/abc/Documents/study/dga/data/train-clean-100/6000/55211/6000-55211-0007.flac,/Users/abc/Documents/study/dga/data/train-clean-100/6000/55211/6000-55211-0032.flac,0.8459994792938232,1,6000,6000
/Users/abc/Documents/study/dga/data/train-clean-100/233/155990/233-155990-0026.flac,/Users/abc/Documents/study/dga/data/train-clean-100/460/172359/460-172359-0063.flac,-0.05289636179804802,0,233,460
/Users/abc/Documents/study/dga/data/train-clean-100/7302/86814/7302-86814-0038.flac,/Users/abc/Documents/study/dga/data/train-clean-100/3857/182317/3857-182317-0033.flac,0.05138077586889267,0,7302,3857
/Users/abc/Documents/study/dga/data/train-clean-100/7278/104730/7278-104730-0034.flac,/Users/abc/Documents/study/dga/data/train-clean-100/7278/91083/7278-91083-0003.flac,0.7179431319236755,1,7278,7278
/Users/abc/Documents/study/dga/data/train-clean-100/8975/270782/8975-270782-0017.flac,/Users/abc/Documents/study/dga/data/train-clean-100/6078/54013/6078-54013-0061.flac,0.16296303272247314,0,8975,6078
/Users/abc/Documents/study/dga/data/train-clean-100/150/132655/150-132655-0024.flac,/Users/abc/Documents/study/dga/data/train-clean-100/7800/283492/7800-283492-0002.flac,0.1076134517788887,0,150,7800
/Users/abc/Documents/study/dga/data/train-clean-100/1246/124548/1246-124548-0031.flac,/Users/abc/Documents/study/dga/data/train-clean-100/8014/112586/8014-112586-0002.flac,0.20803160965442657,0,1246,8014
/Users/abc/Documents/study/dga/data/train-clean-100/3857/182315/3857-182315-0035.flac,/Users/abc/Documents/study/dga/data/train-clean-100/27/124992/27-124992-0065.flac,0.036012228578329086,0,3857,27
/Users/abc/Documents/study/dga/data/train-clean-100/8324/286683/8324-286683-0003.flac,/Users/abc/Documents/study/dga/data/train-clean-100/7794/295947/7794-295947-0043.flac,0.011613085865974426,0,8324,7794
/Users/abc/Documents/study/dga/data/train-clean-100/4830/25898/4830-25898-0015.flac,/Users/abc/Documents/study/dga/data/train-clean-100/4830/25904/4830-25904-0047.flac,0.8283002972602844,1,4830,4830
/Users/abc/Documents/study/dga/data/train-clean-100/2007/132570/2007-132570-0044.flac,/Users/abc/Documents/study/dga/data/train-clean-100/3982/182255/3982-182255-0028.flac,0.07579733431339264,0,2007,3982
/Users/abc/Documents/study/dga/data/train-clean-100/4018/103416/4018-103416-0038.flac,/Users/abc/Documents/study/dga/data/train-clean-100/4018/107312/4018-107312-0004.flac,0.8323585391044617,1,4018,4018
/Users/abc/Documents/study/dga/data/train-clean-100/3526/175658/3526-175658-0007.flac,/Users/abc/Documents/study/dga/data/train-clean-100/6078/54007/6078-54007-0046.flac,0.023894626647233963,0,3526,6078
/Users/abc/Documents/study/dga/data/train-clean-100/6818/76332/6818-76332-0025.flac,/Users/abc/Documents/study/dga/data/train-clean-100/4640/19187/4640-19187-0007.flac,0.36302074790000916,0,6818,4640
/Users/abc/Documents/study/dga/data/train-clean-100/1088/134315/1088-134315-0017.flac,/Users/abc/Documents/study/dga/data/train-clean-100/2893/139310/2893-139310-0012.flac,0.12830735743045807,0,1088,2893
/Users/abc/Documents/study/dga/data/train-clean-100/6000/55211/6000-55211-0030.flac,/Users/abc/Documents/study/dga/data/train-clean-100/6000/86686/6000-86686-0004.flac,0.6290222406387329,1,6000,6000
/Users/abc/Documents/study/dga/data/train-clean-100/5456/24741/5456-24741-0008.flac,/Users/abc/Documents/study/dga/data/train-clean-100/1737/146161/1737-146161-0010.flac,0.03917749226093292,0,5456,1737
/Users/abc/Documents/study/dga/data/train-clean-100/1116/137572/1116-137572-0030.flac,/Users/abc/Documents/study/dga/data/train-clean-100/1723/141149/1723-141149-0007.flac,0.04893356189131737,0,1116,1723
